Emotions,Path
male-sad,audio_speech_emotion/Actor_15/03-01-04-01-02-02-15.wav
male-sad,audio_speech_emotion/Actor_15/03-01-04-02-01-01-15.wav
male-sad,audio_speech_emotion/Actor_15/03-01-04-02-01-02-15.wav
male-sad,audio_speech_emotion/Actor_15/03-01-04-02-02-01-15.wav
male-sad,audio_speech_emotion/Actor_15/03-01-04-02-02-02-15.wav
male-angry,audio_speech_emotion/Actor_15/03-01-05-01-01-01-15.wav
male-angry,audio_speech_emotion/Actor_15/03-01-05-01-01-02-15.wav
male-angry,audio_speech_emotion/Actor_15/03-01-05-01-02-01-15.wav
male-angry,audio_speech_emotion/Actor_15/03-01-05-01-02-02-15.wav
male-angry,audio_speech_emotion/Actor_15/03-01-05-02-01-01-15.wav
male-angry,audio_speech_emotion/Actor_15/03-01-05-02-01-02-15.wav
male-angry,audio_speech_emotion/Actor_15/03-01-05-02-02-01-15.wav
male-angry,audio_speech_emotion/Actor_15/03-01-05-02-02-02-15.wav
male-fear,audio_speech_emotion/Actor_15/03-01-06-01-01-01-15.wav
male-fear,audio_speech_emotion/Actor_15/03-01-06-01-01-02-15.wav
male-fear,audio_speech_emotion/Actor_15/03-01-06-01-02-01-15.wav
male-fear,audio_speech_emotion/Actor_15/03-01-06-01-02-02-15.wav
male-fear,audio_speech_emotion/Actor_15/03-01-06-02-01-01-15.wav
male-fear,audio_speech_emotion/Actor_15/03-01-06-02-01-02-15.wav
male-fear,audio_speech_emotion/Actor_15/03-01-06-02-02-01-15.wav
male-fear,audio_speech_emotion/Actor_15/03-01-06-02-02-02-15.wav
male-disgust,audio_speech_emotion/Actor_15/03-01-07-01-01-01-15.wav
male-disgust,audio_speech_emotion/Actor_15/03-01-07-01-01-02-15.wav
male-disgust,audio_speech_emotion/Actor_15/03-01-07-01-02-01-15.wav
male-disgust,audio_speech_emotion/Actor_15/03-01-07-01-02-02-15.wav
male-disgust,audio_speech_emotion/Actor_15/03-01-07-02-01-01-15.wav
male-disgust,audio_speech_emotion/Actor_15/03-01-07-02-01-02-15.wav
male-disgust,audio_speech_emotion/Actor_15/03-01-07-02-02-01-15.wav
male-disgust,audio_speech_emotion/Actor_15/03-01-07-02-02-02-15.wav
male-surprise,audio_speech_emotion/Actor_15/03-01-08-01-01-01-15.wav
male-surprise,audio_speech_emotion/Actor_15/03-01-08-01-01-02-15.wav
male-surprise,audio_speech_emotion/Actor_15/03-01-08-01-02-01-15.wav
male-surprise,audio_speech_emotion/Actor_15/03-01-08-01-02-02-15.wav
male-surprise,audio_speech_emotion/Actor_15/03-01-08-02-01-01-15.wav
male-surprise,audio_speech_emotion/Actor_15/03-01-08-02-01-02-15.wav
male-surprise,audio_speech_emotion/Actor_15/03-01-08-02-02-01-15.wav
male-surprise,audio_speech_emotion/Actor_15/03-01-08-02-02-02-15.wav
female-neutral,audio_speech_emotion/Actor_16/03-01-01-01-01-01-16.wav
female-neutral,audio_speech_emotion/Actor_16/03-01-01-01-01-02-16.wav
female-neutral,audio_speech_emotion/Actor_16/03-01-01-01-02-01-16.wav
female-neutral,audio_speech_emotion/Actor_16/03-01-01-01-02-02-16.wav
female-calm,audio_speech_emotion/Actor_16/03-01-02-01-01-01-16.wav
female-calm,audio_speech_emotion/Actor_16/03-01-02-01-01-02-16.wav
female-calm,audio_speech_emotion/Actor_16/03-01-02-01-02-01-16.wav
female-calm,audio_speech_emotion/Actor_16/03-01-02-01-02-02-16.wav
female-calm,audio_speech_emotion/Actor_16/03-01-02-02-01-01-16.wav
female-calm,audio_speech_emotion/Actor_16/03-01-02-02-01-02-16.wav
female-calm,audio_speech_emotion/Actor_16/03-01-02-02-02-01-16.wav
female-calm,audio_speech_emotion/Actor_16/03-01-02-02-02-02-16.wav
female-happy,audio_speech_emotion/Actor_16/03-01-03-01-01-01-16.wav
female-happy,audio_speech_emotion/Actor_16/03-01-03-01-01-02-16.wav
female-happy,audio_speech_emotion/Actor_16/03-01-03-01-02-01-16.wav
female-happy,audio_speech_emotion/Actor_16/03-01-03-01-02-02-16.wav
female-happy,audio_speech_emotion/Actor_16/03-01-03-02-01-01-16.wav
female-happy,audio_speech_emotion/Actor_16/03-01-03-02-01-02-16.wav
female-happy,audio_speech_emotion/Actor_16/03-01-03-02-02-01-16.wav
female-happy,audio_speech_emotion/Actor_16/03-01-03-02-02-02-16.wav
female-sad,audio_speech_emotion/Actor_16/03-01-04-01-01-01-16.wav
female-sad,audio_speech_emotion/Actor_16/03-01-04-01-01-02-16.wav
female-sad,audio_speech_emotion/Actor_16/03-01-04-01-02-01-16.wav
female-sad,audio_speech_emotion/Actor_16/03-01-04-01-02-02-16.wav
female-sad,audio_speech_emotion/Actor_16/03-01-04-02-01-01-16.wav
female-sad,audio_speech_emotion/Actor_16/03-01-04-02-01-02-16.wav
female-sad,audio_speech_emotion/Actor_16/03-01-04-02-02-01-16.wav
female-sad,audio_speech_emotion/Actor_16/03-01-04-02-02-02-16.wav
female-angry,audio_speech_emotion/Actor_16/03-01-05-01-01-01-16.wav
female-angry,audio_speech_emotion/Actor_16/03-01-05-01-01-02-16.wav
female-angry,audio_speech_emotion/Actor_16/03-01-05-01-02-01-16.wav
female-angry,audio_speech_emotion/Actor_16/03-01-05-01-02-02-16.wav
female-angry,audio_speech_emotion/Actor_16/03-01-05-02-01-01-16.wav
female-angry,audio_speech_emotion/Actor_16/03-01-05-02-01-02-16.wav
female-angry,audio_speech_emotion/Actor_16/03-01-05-02-02-01-16.wav
female-angry,audio_speech_emotion/Actor_16/03-01-05-02-02-02-16.wav
female-fear,audio_speech_emotion/Actor_16/03-01-06-01-01-01-16.wav
female-fear,audio_speech_emotion/Actor_16/03-01-06-01-01-02-16.wav
female-fear,audio_speech_emotion/Actor_16/03-01-06-01-02-01-16.wav
female-fear,audio_speech_emotion/Actor_16/03-01-06-01-02-02-16.wav
female-fear,audio_speech_emotion/Actor_16/03-01-06-02-01-01-16.wav
female-fear,audio_speech_emotion/Actor_16/03-01-06-02-01-02-16.wav
female-fear,audio_speech_emotion/Actor_16/03-01-06-02-02-01-16.wav
female-fear,audio_speech_emotion/Actor_16/03-01-06-02-02-02-16.wav
female-disgust,audio_speech_emotion/Actor_16/03-01-07-01-01-01-16.wav
female-disgust,audio_speech_emotion/Actor_16/03-01-07-01-01-02-16.wav
female-disgust,audio_speech_emotion/Actor_16/03-01-07-01-02-01-16.wav
female-disgust,audio_speech_emotion/Actor_16/03-01-07-01-02-02-16.wav
female-disgust,audio_speech_emotion/Actor_16/03-01-07-02-01-01-16.wav
female-disgust,audio_speech_emotion/Actor_16/03-01-07-02-01-02-16.wav
female-disgust,audio_speech_emotion/Actor_16/03-01-07-02-02-01-16.wav
female-disgust,audio_speech_emotion/Actor_16/03-01-07-02-02-02-16.wav
female-surprise,audio_speech_emotion/Actor_16/03-01-08-01-01-01-16.wav
female-surprise,audio_speech_emotion/Actor_16/03-01-08-01-01-02-16.wav
female-surprise,audio_speech_emotion/Actor_16/03-01-08-01-02-01-16.wav
female-surprise,audio_speech_emotion/Actor_16/03-01-08-01-02-02-16.wav
female-surprise,audio_speech_emotion/Actor_16/03-01-08-02-01-01-16.wav
female-surprise,audio_speech_emotion/Actor_16/03-01-08-02-01-02-16.wav
female-surprise,audio_speech_emotion/Actor_16/03-01-08-02-02-01-16.wav
female-surprise,audio_speech_emotion/Actor_16/03-01-08-02-02-02-16.wav
male-neutral,audio_speech_emotion/Actor_17/03-01-01-01-01-01-17.wav
male-neutral,audio_speech_emotion/Actor_17/03-01-01-01-01-02-17.wav
male-neutral,audio_speech_emotion/Actor_17/03-01-01-01-02-01-17.wav
male-neutral,audio_speech_emotion/Actor_17/03-01-01-01-02-02-17.wav
male-calm,audio_speech_emotion/Actor_17/03-01-02-01-01-01-17.wav
male-calm,audio_speech_emotion/Actor_17/03-01-02-01-01-02-17.wav
male-calm,audio_speech_emotion/Actor_17/03-01-02-01-02-01-17.wav
male-calm,audio_speech_emotion/Actor_17/03-01-02-01-02-02-17.wav
male-calm,audio_speech_emotion/Actor_17/03-01-02-02-01-01-17.wav
male-calm,audio_speech_emotion/Actor_17/03-01-02-02-01-02-17.wav
male-calm,audio_speech_emotion/Actor_17/03-01-02-02-02-01-17.wav
male-calm,audio_speech_emotion/Actor_17/03-01-02-02-02-02-17.wav
male-happy,audio_speech_emotion/Actor_17/03-01-03-01-01-01-17.wav
male-happy,audio_speech_emotion/Actor_17/03-01-03-01-01-02-17.wav
male-happy,audio_speech_emotion/Actor_17/03-01-03-01-02-01-17.wav
male-happy,audio_speech_emotion/Actor_17/03-01-03-01-02-02-17.wav
male-happy,audio_speech_emotion/Actor_17/03-01-03-02-01-01-17.wav
male-happy,audio_speech_emotion/Actor_17/03-01-03-02-01-02-17.wav
male-happy,audio_speech_emotion/Actor_17/03-01-03-02-02-01-17.wav
male-happy,audio_speech_emotion/Actor_17/03-01-03-02-02-02-17.wav
male-sad,audio_speech_emotion/Actor_17/03-01-04-01-01-01-17.wav
male-sad,audio_speech_emotion/Actor_17/03-01-04-01-01-02-17.wav
male-sad,audio_speech_emotion/Actor_17/03-01-04-01-02-01-17.wav
male-sad,audio_speech_emotion/Actor_17/03-01-04-01-02-02-17.wav
male-sad,audio_speech_emotion/Actor_17/03-01-04-02-01-01-17.wav
male-sad,audio_speech_emotion/Actor_17/03-01-04-02-01-02-17.wav
male-sad,audio_speech_emotion/Actor_17/03-01-04-02-02-01-17.wav
male-sad,audio_speech_emotion/Actor_17/03-01-04-02-02-02-17.wav
male-angry,audio_speech_emotion/Actor_17/03-01-05-01-01-01-17.wav
male-angry,audio_speech_emotion/Actor_17/03-01-05-01-01-02-17.wav
male-angry,audio_speech_emotion/Actor_17/03-01-05-01-02-01-17.wav
male-angry,audio_speech_emotion/Actor_17/03-01-05-01-02-02-17.wav
male-angry,audio_speech_emotion/Actor_17/03-01-05-02-01-01-17.wav
male-angry,audio_speech_emotion/Actor_17/03-01-05-02-01-02-17.wav
male-angry,audio_speech_emotion/Actor_17/03-01-05-02-02-01-17.wav
male-angry,audio_speech_emotion/Actor_17/03-01-05-02-02-02-17.wav
male-fear,audio_speech_emotion/Actor_17/03-01-06-01-01-01-17.wav
male-fear,audio_speech_emotion/Actor_17/03-01-06-01-01-02-17.wav
male-fear,audio_speech_emotion/Actor_17/03-01-06-01-02-01-17.wav
male-fear,audio_speech_emotion/Actor_17/03-01-06-01-02-02-17.wav
male-fear,audio_speech_emotion/Actor_17/03-01-06-02-01-01-17.wav
male-fear,audio_speech_emotion/Actor_17/03-01-06-02-01-02-17.wav
male-fear,audio_speech_emotion/Actor_17/03-01-06-02-02-01-17.wav
male-fear,audio_speech_emotion/Actor_17/03-01-06-02-02-02-17.wav
male-disgust,audio_speech_emotion/Actor_17/03-01-07-01-01-01-17.wav
male-disgust,audio_speech_emotion/Actor_17/03-01-07-01-01-02-17.wav
male-disgust,audio_speech_emotion/Actor_17/03-01-07-01-02-01-17.wav
male-disgust,audio_speech_emotion/Actor_17/03-01-07-01-02-02-17.wav
male-disgust,audio_speech_emotion/Actor_17/03-01-07-02-01-01-17.wav
male-disgust,audio_speech_emotion/Actor_17/03-01-07-02-01-02-17.wav
male-disgust,audio_speech_emotion/Actor_17/03-01-07-02-02-01-17.wav
male-disgust,audio_speech_emotion/Actor_17/03-01-07-02-02-02-17.wav
male-surprise,audio_speech_emotion/Actor_17/03-01-08-01-01-01-17.wav
male-surprise,audio_speech_emotion/Actor_17/03-01-08-01-01-02-17.wav
male-surprise,audio_speech_emotion/Actor_17/03-01-08-01-02-01-17.wav
male-surprise,audio_speech_emotion/Actor_17/03-01-08-01-02-02-17.wav
male-surprise,audio_speech_emotion/Actor_17/03-01-08-02-01-01-17.wav
male-surprise,audio_speech_emotion/Actor_17/03-01-08-02-01-02-17.wav
male-surprise,audio_speech_emotion/Actor_17/03-01-08-02-02-01-17.wav
male-surprise,audio_speech_emotion/Actor_17/03-01-08-02-02-02-17.wav
female-neutral,audio_speech_emotion/Actor_18/03-01-01-01-01-01-18.wav
female-neutral,audio_speech_emotion/Actor_18/03-01-01-01-01-02-18.wav
female-neutral,audio_speech_emotion/Actor_18/03-01-01-01-02-01-18.wav
female-neutral,audio_speech_emotion/Actor_18/03-01-01-01-02-02-18.wav
female-calm,audio_speech_emotion/Actor_18/03-01-02-01-01-01-18.wav
female-calm,audio_speech_emotion/Actor_18/03-01-02-01-01-02-18.wav
female-calm,audio_speech_emotion/Actor_18/03-01-02-01-02-01-18.wav
female-calm,audio_speech_emotion/Actor_18/03-01-02-01-02-02-18.wav
female-calm,audio_speech_emotion/Actor_18/03-01-02-02-01-01-18.wav
female-calm,audio_speech_emotion/Actor_18/03-01-02-02-01-02-18.wav
female-calm,audio_speech_emotion/Actor_18/03-01-02-02-02-01-18.wav
female-calm,audio_speech_emotion/Actor_18/03-01-02-02-02-02-18.wav
female-happy,audio_speech_emotion/Actor_18/03-01-03-01-01-01-18.wav
female-happy,audio_speech_emotion/Actor_18/03-01-03-01-01-02-18.wav
female-happy,audio_speech_emotion/Actor_18/03-01-03-01-02-01-18.wav
female-happy,audio_speech_emotion/Actor_18/03-01-03-01-02-02-18.wav
female-happy,audio_speech_emotion/Actor_18/03-01-03-02-01-01-18.wav
female-happy,audio_speech_emotion/Actor_18/03-01-03-02-01-02-18.wav
female-happy,audio_speech_emotion/Actor_18/03-01-03-02-02-01-18.wav
female-happy,audio_speech_emotion/Actor_18/03-01-03-02-02-02-18.wav
female-sad,audio_speech_emotion/Actor_18/03-01-04-01-01-01-18.wav
female-sad,audio_speech_emotion/Actor_18/03-01-04-01-01-02-18.wav
female-sad,audio_speech_emotion/Actor_18/03-01-04-01-02-01-18.wav
female-sad,audio_speech_emotion/Actor_18/03-01-04-01-02-02-18.wav
female-sad,audio_speech_emotion/Actor_18/03-01-04-02-01-01-18.wav
female-sad,audio_speech_emotion/Actor_18/03-01-04-02-01-02-18.wav
female-sad,audio_speech_emotion/Actor_18/03-01-04-02-02-01-18.wav
female-sad,audio_speech_emotion/Actor_18/03-01-04-02-02-02-18.wav
female-angry,audio_speech_emotion/Actor_18/03-01-05-01-01-01-18.wav
female-angry,audio_speech_emotion/Actor_18/03-01-05-01-01-02-18.wav
female-angry,audio_speech_emotion/Actor_18/03-01-05-01-02-01-18.wav
female-angry,audio_speech_emotion/Actor_18/03-01-05-01-02-02-18.wav
female-angry,audio_speech_emotion/Actor_18/03-01-05-02-01-01-18.wav
female-angry,audio_speech_emotion/Actor_18/03-01-05-02-01-02-18.wav
female-angry,audio_speech_emotion/Actor_18/03-01-05-02-02-01-18.wav
female-angry,audio_speech_emotion/Actor_18/03-01-05-02-02-02-18.wav
female-fear,audio_speech_emotion/Actor_18/03-01-06-01-01-01-18.wav
female-fear,audio_speech_emotion/Actor_18/03-01-06-01-01-02-18.wav
female-fear,audio_speech_emotion/Actor_18/03-01-06-01-02-01-18.wav
female-fear,audio_speech_emotion/Actor_18/03-01-06-01-02-02-18.wav
female-fear,audio_speech_emotion/Actor_18/03-01-06-02-01-01-18.wav
female-fear,audio_speech_emotion/Actor_18/03-01-06-02-01-02-18.wav
female-fear,audio_speech_emotion/Actor_18/03-01-06-02-02-01-18.wav
female-fear,audio_speech_emotion/Actor_18/03-01-06-02-02-02-18.wav
female-disgust,audio_speech_emotion/Actor_18/03-01-07-01-01-01-18.wav
female-disgust,audio_speech_emotion/Actor_18/03-01-07-01-01-02-18.wav
female-disgust,audio_speech_emotion/Actor_18/03-01-07-01-02-01-18.wav
female-disgust,audio_speech_emotion/Actor_18/03-01-07-01-02-02-18.wav
female-disgust,audio_speech_emotion/Actor_18/03-01-07-02-01-01-18.wav
female-disgust,audio_speech_emotion/Actor_18/03-01-07-02-01-02-18.wav
female-disgust,audio_speech_emotion/Actor_18/03-01-07-02-02-01-18.wav
female-disgust,audio_speech_emotion/Actor_18/03-01-07-02-02-02-18.wav
female-surprise,audio_speech_emotion/Actor_18/03-01-08-01-01-01-18.wav
female-surprise,audio_speech_emotion/Actor_18/03-01-08-01-01-02-18.wav
female-surprise,audio_speech_emotion/Actor_18/03-01-08-01-02-01-18.wav
female-surprise,audio_speech_emotion/Actor_18/03-01-08-01-02-02-18.wav
female-surprise,audio_speech_emotion/Actor_18/03-01-08-02-01-01-18.wav
female-surprise,audio_speech_emotion/Actor_18/03-01-08-02-01-02-18.wav
female-surprise,audio_speech_emotion/Actor_18/03-01-08-02-02-01-18.wav
female-surprise,audio_speech_emotion/Actor_18/03-01-08-02-02-02-18.wav
male-neutral,audio_speech_emotion/Actor_19/03-01-01-01-01-01-19.wav
male-neutral,audio_speech_emotion/Actor_19/03-01-01-01-01-02-19.wav
male-neutral,audio_speech_emotion/Actor_19/03-01-01-01-02-01-19.wav
male-neutral,audio_speech_emotion/Actor_19/03-01-01-01-02-02-19.wav
male-calm,audio_speech_emotion/Actor_19/03-01-02-01-01-01-19.wav
male-calm,audio_speech_emotion/Actor_19/03-01-02-01-01-02-19.wav
male-calm,audio_speech_emotion/Actor_19/03-01-02-01-02-01-19.wav
male-calm,audio_speech_emotion/Actor_19/03-01-02-01-02-02-19.wav
male-calm,audio_speech_emotion/Actor_19/03-01-02-02-01-01-19.wav
male-calm,audio_speech_emotion/Actor_19/03-01-02-02-01-02-19.wav
male-calm,audio_speech_emotion/Actor_19/03-01-02-02-02-01-19.wav
male-calm,audio_speech_emotion/Actor_19/03-01-02-02-02-02-19.wav
male-happy,audio_speech_emotion/Actor_19/03-01-03-01-01-01-19.wav
male-happy,audio_speech_emotion/Actor_19/03-01-03-01-01-02-19.wav
male-happy,audio_speech_emotion/Actor_19/03-01-03-01-02-01-19.wav
male-happy,audio_speech_emotion/Actor_19/03-01-03-01-02-02-19.wav
male-happy,audio_speech_emotion/Actor_19/03-01-03-02-01-01-19.wav
male-happy,audio_speech_emotion/Actor_19/03-01-03-02-01-02-19.wav
male-happy,audio_speech_emotion/Actor_19/03-01-03-02-02-01-19.wav
male-happy,audio_speech_emotion/Actor_19/03-01-03-02-02-02-19.wav
male-sad,audio_speech_emotion/Actor_19/03-01-04-01-01-01-19.wav
male-sad,audio_speech_emotion/Actor_19/03-01-04-01-01-02-19.wav
male-sad,audio_speech_emotion/Actor_19/03-01-04-01-02-01-19.wav
male-sad,audio_speech_emotion/Actor_19/03-01-04-01-02-02-19.wav
male-sad,audio_speech_emotion/Actor_19/03-01-04-02-01-01-19.wav
male-sad,audio_speech_emotion/Actor_19/03-01-04-02-01-02-19.wav
male-sad,audio_speech_emotion/Actor_19/03-01-04-02-02-01-19.wav
male-sad,audio_speech_emotion/Actor_19/03-01-04-02-02-02-19.wav
male-angry,audio_speech_emotion/Actor_19/03-01-05-01-01-01-19.wav
male-angry,audio_speech_emotion/Actor_19/03-01-05-01-01-02-19.wav
male-angry,audio_speech_emotion/Actor_19/03-01-05-01-02-01-19.wav
male-angry,audio_speech_emotion/Actor_19/03-01-05-01-02-02-19.wav
male-angry,audio_speech_emotion/Actor_19/03-01-05-02-01-01-19.wav
male-angry,audio_speech_emotion/Actor_19/03-01-05-02-01-02-19.wav
male-angry,audio_speech_emotion/Actor_19/03-01-05-02-02-01-19.wav
male-angry,audio_speech_emotion/Actor_19/03-01-05-02-02-02-19.wav
male-fear,audio_speech_emotion/Actor_19/03-01-06-01-01-01-19.wav
male-fear,audio_speech_emotion/Actor_19/03-01-06-01-01-02-19.wav
male-fear,audio_speech_emotion/Actor_19/03-01-06-01-02-01-19.wav
male-fear,audio_speech_emotion/Actor_19/03-01-06-01-02-02-19.wav
male-fear,audio_speech_emotion/Actor_19/03-01-06-02-01-01-19.wav
male-fear,audio_speech_emotion/Actor_19/03-01-06-02-01-02-19.wav
male-fear,audio_speech_emotion/Actor_19/03-01-06-02-02-01-19.wav
male-fear,audio_speech_emotion/Actor_19/03-01-06-02-02-02-19.wav
male-disgust,audio_speech_emotion/Actor_19/03-01-07-01-01-01-19.wav
male-disgust,audio_speech_emotion/Actor_19/03-01-07-01-01-02-19.wav
male-disgust,audio_speech_emotion/Actor_19/03-01-07-01-02-01-19.wav
male-disgust,audio_speech_emotion/Actor_19/03-01-07-01-02-02-19.wav
male-disgust,audio_speech_emotion/Actor_19/03-01-07-02-01-01-19.wav
male-disgust,audio_speech_emotion/Actor_19/03-01-07-02-01-02-19.wav
male-disgust,audio_speech_emotion/Actor_19/03-01-07-02-02-01-19.wav
male-disgust,audio_speech_emotion/Actor_19/03-01-07-02-02-02-19.wav
male-surprise,audio_speech_emotion/Actor_19/03-01-08-01-01-01-19.wav
male-surprise,audio_speech_emotion/Actor_19/03-01-08-01-01-02-19.wav
male-surprise,audio_speech_emotion/Actor_19/03-01-08-01-02-01-19.wav
male-surprise,audio_speech_emotion/Actor_19/03-01-08-01-02-02-19.wav
male-surprise,audio_speech_emotion/Actor_19/03-01-08-02-01-01-19.wav
male-surprise,audio_speech_emotion/Actor_19/03-01-08-02-01-02-19.wav
male-surprise,audio_speech_emotion/Actor_19/03-01-08-02-02-01-19.wav
male-surprise,audio_speech_emotion/Actor_19/03-01-08-02-02-02-19.wav
female-neutral,audio_speech_emotion/Actor_20/03-01-01-01-01-01-20.wav
female-neutral,audio_speech_emotion/Actor_20/03-01-01-01-01-02-20.wav
female-neutral,audio_speech_emotion/Actor_20/03-01-01-01-02-01-20.wav
female-neutral,audio_speech_emotion/Actor_20/03-01-01-01-02-02-20.wav
female-calm,audio_speech_emotion/Actor_20/03-01-02-01-01-01-20.wav
female-calm,audio_speech_emotion/Actor_20/03-01-02-01-01-02-20.wav
female-calm,audio_speech_emotion/Actor_20/03-01-02-01-02-01-20.wav
female-calm,audio_speech_emotion/Actor_20/03-01-02-01-02-02-20.wav
female-calm,audio_speech_emotion/Actor_20/03-01-02-02-01-01-20.wav
female-calm,audio_speech_emotion/Actor_20/03-01-02-02-01-02-20.wav
female-calm,audio_speech_emotion/Actor_20/03-01-02-02-02-01-20.wav
female-calm,audio_speech_emotion/Actor_20/03-01-02-02-02-02-20.wav
