Emotions,Path
female-happy,audio_speech_emotion/Actor_20/03-01-03-01-01-01-20.wav
female-happy,audio_speech_emotion/Actor_20/03-01-03-01-01-02-20.wav
female-happy,audio_speech_emotion/Actor_20/03-01-03-01-02-01-20.wav
female-happy,audio_speech_emotion/Actor_20/03-01-03-01-02-02-20.wav
female-happy,audio_speech_emotion/Actor_20/03-01-03-02-01-01-20.wav
female-happy,audio_speech_emotion/Actor_20/03-01-03-02-01-02-20.wav
female-happy,audio_speech_emotion/Actor_20/03-01-03-02-02-01-20.wav
female-happy,audio_speech_emotion/Actor_20/03-01-03-02-02-02-20.wav
female-sad,audio_speech_emotion/Actor_20/03-01-04-01-01-01-20.wav
female-sad,audio_speech_emotion/Actor_20/03-01-04-01-01-02-20.wav
female-sad,audio_speech_emotion/Actor_20/03-01-04-01-02-01-20.wav
female-sad,audio_speech_emotion/Actor_20/03-01-04-01-02-02-20.wav
female-sad,audio_speech_emotion/Actor_20/03-01-04-02-01-01-20.wav
female-sad,audio_speech_emotion/Actor_20/03-01-04-02-01-02-20.wav
female-sad,audio_speech_emotion/Actor_20/03-01-04-02-02-01-20.wav
female-sad,audio_speech_emotion/Actor_20/03-01-04-02-02-02-20.wav
female-angry,audio_speech_emotion/Actor_20/03-01-05-01-01-01-20.wav
female-angry,audio_speech_emotion/Actor_20/03-01-05-01-01-02-20.wav
female-angry,audio_speech_emotion/Actor_20/03-01-05-01-02-01-20.wav
female-angry,audio_speech_emotion/Actor_20/03-01-05-01-02-02-20.wav
female-angry,audio_speech_emotion/Actor_20/03-01-05-02-01-01-20.wav
female-angry,audio_speech_emotion/Actor_20/03-01-05-02-01-02-20.wav
female-angry,audio_speech_emotion/Actor_20/03-01-05-02-02-01-20.wav
female-angry,audio_speech_emotion/Actor_20/03-01-05-02-02-02-20.wav
female-fear,audio_speech_emotion/Actor_20/03-01-06-01-01-01-20.wav
female-fear,audio_speech_emotion/Actor_20/03-01-06-01-01-02-20.wav
female-fear,audio_speech_emotion/Actor_20/03-01-06-01-02-01-20.wav
female-fear,audio_speech_emotion/Actor_20/03-01-06-01-02-02-20.wav
female-fear,audio_speech_emotion/Actor_20/03-01-06-02-01-01-20.wav
female-fear,audio_speech_emotion/Actor_20/03-01-06-02-01-02-20.wav
female-fear,audio_speech_emotion/Actor_20/03-01-06-02-02-01-20.wav
female-fear,audio_speech_emotion/Actor_20/03-01-06-02-02-02-20.wav
female-disgust,audio_speech_emotion/Actor_20/03-01-07-01-01-01-20.wav
female-disgust,audio_speech_emotion/Actor_20/03-01-07-01-01-02-20.wav
female-disgust,audio_speech_emotion/Actor_20/03-01-07-01-02-01-20.wav
female-disgust,audio_speech_emotion/Actor_20/03-01-07-01-02-02-20.wav
female-disgust,audio_speech_emotion/Actor_20/03-01-07-02-01-01-20.wav
female-disgust,audio_speech_emotion/Actor_20/03-01-07-02-01-02-20.wav
female-disgust,audio_speech_emotion/Actor_20/03-01-07-02-02-01-20.wav
female-disgust,audio_speech_emotion/Actor_20/03-01-07-02-02-02-20.wav
female-surprise,audio_speech_emotion/Actor_20/03-01-08-01-01-01-20.wav
female-surprise,audio_speech_emotion/Actor_20/03-01-08-01-01-02-20.wav
female-surprise,audio_speech_emotion/Actor_20/03-01-08-01-02-01-20.wav
female-surprise,audio_speech_emotion/Actor_20/03-01-08-01-02-02-20.wav
female-surprise,audio_speech_emotion/Actor_20/03-01-08-02-01-01-20.wav
female-surprise,audio_speech_emotion/Actor_20/03-01-08-02-01-02-20.wav
female-surprise,audio_speech_emotion/Actor_20/03-01-08-02-02-01-20.wav
female-surprise,audio_speech_emotion/Actor_20/03-01-08-02-02-02-20.wav
male-neutral,audio_speech_emotion/Actor_21/03-01-01-01-01-01-21.wav
male-neutral,audio_speech_emotion/Actor_21/03-01-01-01-01-02-21.wav
male-neutral,audio_speech_emotion/Actor_21/03-01-01-01-02-01-21.wav
male-neutral,audio_speech_emotion/Actor_21/03-01-01-01-02-02-21.wav
male-calm,audio_speech_emotion/Actor_21/03-01-02-01-01-01-21.wav
male-calm,audio_speech_emotion/Actor_21/03-01-02-01-01-02-21.wav
male-calm,audio_speech_emotion/Actor_21/03-01-02-01-02-01-21.wav
male-calm,audio_speech_emotion/Actor_21/03-01-02-01-02-02-21.wav
male-calm,audio_speech_emotion/Actor_21/03-01-02-02-01-01-21.wav
male-calm,audio_speech_emotion/Actor_21/03-01-02-02-01-02-21.wav
male-calm,audio_speech_emotion/Actor_21/03-01-02-02-02-01-21.wav
male-calm,audio_speech_emotion/Actor_21/03-01-02-02-02-02-21.wav
male-happy,audio_speech_emotion/Actor_21/03-01-03-01-01-01-21.wav
male-happy,audio_speech_emotion/Actor_21/03-01-03-01-01-02-21.wav
male-happy,audio_speech_emotion/Actor_21/03-01-03-01-02-01-21.wav
male-happy,audio_speech_emotion/Actor_21/03-01-03-01-02-02-21.wav
male-happy,audio_speech_emotion/Actor_21/03-01-03-02-01-01-21.wav
male-happy,audio_speech_emotion/Actor_21/03-01-03-02-01-02-21.wav
male-happy,audio_speech_emotion/Actor_21/03-01-03-02-02-01-21.wav
male-happy,audio_speech_emotion/Actor_21/03-01-03-02-02-02-21.wav
male-sad,audio_speech_emotion/Actor_21/03-01-04-01-01-01-21.wav
male-sad,audio_speech_emotion/Actor_21/03-01-04-01-01-02-21.wav
male-sad,audio_speech_emotion/Actor_21/03-01-04-01-02-01-21.wav
male-sad,audio_speech_emotion/Actor_21/03-01-04-01-02-02-21.wav
male-sad,audio_speech_emotion/Actor_21/03-01-04-02-01-01-21.wav
male-sad,audio_speech_emotion/Actor_21/03-01-04-02-01-02-21.wav
male-sad,audio_speech_emotion/Actor_21/03-01-04-02-02-01-21.wav
male-sad,audio_speech_emotion/Actor_21/03-01-04-02-02-02-21.wav
male-angry,audio_speech_emotion/Actor_21/03-01-05-01-01-01-21.wav
male-angry,audio_speech_emotion/Actor_21/03-01-05-01-01-02-21.wav
male-angry,audio_speech_emotion/Actor_21/03-01-05-01-02-01-21.wav
male-angry,audio_speech_emotion/Actor_21/03-01-05-01-02-02-21.wav
male-angry,audio_speech_emotion/Actor_21/03-01-05-02-01-01-21.wav
male-angry,audio_speech_emotion/Actor_21/03-01-05-02-01-02-21.wav
male-angry,audio_speech_emotion/Actor_21/03-01-05-02-02-01-21.wav
male-angry,audio_speech_emotion/Actor_21/03-01-05-02-02-02-21.wav
male-fear,audio_speech_emotion/Actor_21/03-01-06-01-01-01-21.wav
male-fear,audio_speech_emotion/Actor_21/03-01-06-01-01-02-21.wav
male-fear,audio_speech_emotion/Actor_21/03-01-06-01-02-01-21.wav
male-fear,audio_speech_emotion/Actor_21/03-01-06-01-02-02-21.wav
male-fear,audio_speech_emotion/Actor_21/03-01-06-02-01-01-21.wav
male-fear,audio_speech_emotion/Actor_21/03-01-06-02-01-02-21.wav
male-fear,audio_speech_emotion/Actor_21/03-01-06-02-02-01-21.wav
male-fear,audio_speech_emotion/Actor_21/03-01-06-02-02-02-21.wav
male-disgust,audio_speech_emotion/Actor_21/03-01-07-01-01-01-21.wav
male-disgust,audio_speech_emotion/Actor_21/03-01-07-01-01-02-21.wav
male-disgust,audio_speech_emotion/Actor_21/03-01-07-01-02-01-21.wav
male-disgust,audio_speech_emotion/Actor_21/03-01-07-01-02-02-21.wav
male-disgust,audio_speech_emotion/Actor_21/03-01-07-02-01-01-21.wav
male-disgust,audio_speech_emotion/Actor_21/03-01-07-02-01-02-21.wav
male-disgust,audio_speech_emotion/Actor_21/03-01-07-02-02-01-21.wav
male-disgust,audio_speech_emotion/Actor_21/03-01-07-02-02-02-21.wav
male-surprise,audio_speech_emotion/Actor_21/03-01-08-01-01-01-21.wav
male-surprise,audio_speech_emotion/Actor_21/03-01-08-01-01-02-21.wav
male-surprise,audio_speech_emotion/Actor_21/03-01-08-01-02-01-21.wav
male-surprise,audio_speech_emotion/Actor_21/03-01-08-01-02-02-21.wav
male-surprise,audio_speech_emotion/Actor_21/03-01-08-02-01-01-21.wav
male-surprise,audio_speech_emotion/Actor_21/03-01-08-02-01-02-21.wav
male-surprise,audio_speech_emotion/Actor_21/03-01-08-02-02-01-21.wav
male-surprise,audio_speech_emotion/Actor_21/03-01-08-02-02-02-21.wav
female-neutral,audio_speech_emotion/Actor_22/03-01-01-01-01-01-22.wav
female-neutral,audio_speech_emotion/Actor_22/03-01-01-01-01-02-22.wav
female-neutral,audio_speech_emotion/Actor_22/03-01-01-01-02-01-22.wav
female-neutral,audio_speech_emotion/Actor_22/03-01-01-01-02-02-22.wav
female-calm,audio_speech_emotion/Actor_22/03-01-02-01-01-01-22.wav
female-calm,audio_speech_emotion/Actor_22/03-01-02-01-01-02-22.wav
female-calm,audio_speech_emotion/Actor_22/03-01-02-01-02-01-22.wav
female-calm,audio_speech_emotion/Actor_22/03-01-02-01-02-02-22.wav
female-calm,audio_speech_emotion/Actor_22/03-01-02-02-01-01-22.wav
female-calm,audio_speech_emotion/Actor_22/03-01-02-02-01-02-22.wav
female-calm,audio_speech_emotion/Actor_22/03-01-02-02-02-01-22.wav
female-calm,audio_speech_emotion/Actor_22/03-01-02-02-02-02-22.wav
female-happy,audio_speech_emotion/Actor_22/03-01-03-01-01-01-22.wav
female-happy,audio_speech_emotion/Actor_22/03-01-03-01-01-02-22.wav
female-happy,audio_speech_emotion/Actor_22/03-01-03-01-02-01-22.wav
female-happy,audio_speech_emotion/Actor_22/03-01-03-01-02-02-22.wav
female-happy,audio_speech_emotion/Actor_22/03-01-03-02-01-01-22.wav
female-happy,audio_speech_emotion/Actor_22/03-01-03-02-01-02-22.wav
female-happy,audio_speech_emotion/Actor_22/03-01-03-02-02-01-22.wav
female-happy,audio_speech_emotion/Actor_22/03-01-03-02-02-02-22.wav
female-sad,audio_speech_emotion/Actor_22/03-01-04-01-01-01-22.wav
female-sad,audio_speech_emotion/Actor_22/03-01-04-01-01-02-22.wav
female-sad,audio_speech_emotion/Actor_22/03-01-04-01-02-01-22.wav
female-sad,audio_speech_emotion/Actor_22/03-01-04-01-02-02-22.wav
female-sad,audio_speech_emotion/Actor_22/03-01-04-02-01-01-22.wav
female-sad,audio_speech_emotion/Actor_22/03-01-04-02-01-02-22.wav
female-sad,audio_speech_emotion/Actor_22/03-01-04-02-02-01-22.wav
female-sad,audio_speech_emotion/Actor_22/03-01-04-02-02-02-22.wav
female-angry,audio_speech_emotion/Actor_22/03-01-05-01-01-01-22.wav
female-angry,audio_speech_emotion/Actor_22/03-01-05-01-01-02-22.wav
female-angry,audio_speech_emotion/Actor_22/03-01-05-01-02-01-22.wav
female-angry,audio_speech_emotion/Actor_22/03-01-05-01-02-02-22.wav
female-angry,audio_speech_emotion/Actor_22/03-01-05-02-01-01-22.wav
female-angry,audio_speech_emotion/Actor_22/03-01-05-02-01-02-22.wav
female-angry,audio_speech_emotion/Actor_22/03-01-05-02-02-01-22.wav
female-angry,audio_speech_emotion/Actor_22/03-01-05-02-02-02-22.wav
female-fear,audio_speech_emotion/Actor_22/03-01-06-01-01-01-22.wav
female-fear,audio_speech_emotion/Actor_22/03-01-06-01-01-02-22.wav
female-fear,audio_speech_emotion/Actor_22/03-01-06-01-02-01-22.wav
female-fear,audio_speech_emotion/Actor_22/03-01-06-01-02-02-22.wav
female-fear,audio_speech_emotion/Actor_22/03-01-06-02-01-01-22.wav
female-fear,audio_speech_emotion/Actor_22/03-01-06-02-01-02-22.wav
female-fear,audio_speech_emotion/Actor_22/03-01-06-02-02-01-22.wav
female-fear,audio_speech_emotion/Actor_22/03-01-06-02-02-02-22.wav
female-disgust,audio_speech_emotion/Actor_22/03-01-07-01-01-01-22.wav
female-disgust,audio_speech_emotion/Actor_22/03-01-07-01-01-02-22.wav
female-disgust,audio_speech_emotion/Actor_22/03-01-07-01-02-01-22.wav
female-disgust,audio_speech_emotion/Actor_22/03-01-07-01-02-02-22.wav
female-disgust,audio_speech_emotion/Actor_22/03-01-07-02-01-01-22.wav
female-disgust,audio_speech_emotion/Actor_22/03-01-07-02-01-02-22.wav
female-disgust,audio_speech_emotion/Actor_22/03-01-07-02-02-01-22.wav
female-disgust,audio_speech_emotion/Actor_22/03-01-07-02-02-02-22.wav
female-surprise,audio_speech_emotion/Actor_22/03-01-08-01-01-01-22.wav
female-surprise,audio_speech_emotion/Actor_22/03-01-08-01-01-02-22.wav
female-surprise,audio_speech_emotion/Actor_22/03-01-08-01-02-01-22.wav
female-surprise,audio_speech_emotion/Actor_22/03-01-08-01-02-02-22.wav
female-surprise,audio_speech_emotion/Actor_22/03-01-08-02-01-01-22.wav
female-surprise,audio_speech_emotion/Actor_22/03-01-08-02-01-02-22.wav
female-surprise,audio_speech_emotion/Actor_22/03-01-08-02-02-01-22.wav
female-surprise,audio_speech_emotion/Actor_22/03-01-08-02-02-02-22.wav
male-neutral,audio_speech_emotion/Actor_23/03-01-01-01-01-01-23.wav
male-neutral,audio_speech_emotion/Actor_23/03-01-01-01-01-02-23.wav
male-neutral,audio_speech_emotion/Actor_23/03-01-01-01-02-01-23.wav
male-neutral,audio_speech_emotion/Actor_23/03-01-01-01-02-02-23.wav
male-calm,audio_speech_emotion/Actor_23/03-01-02-01-01-01-23.wav
male-calm,audio_speech_emotion/Actor_23/03-01-02-01-01-02-23.wav
male-calm,audio_speech_emotion/Actor_23/03-01-02-01-02-01-23.wav
male-calm,audio_speech_emotion/Actor_23/03-01-02-01-02-02-23.wav
male-calm,audio_speech_emotion/Actor_23/03-01-02-02-01-01-23.wav
male-calm,audio_speech_emotion/Actor_23/03-01-02-02-01-02-23.wav
male-calm,audio_speech_emotion/Actor_23/03-01-02-02-02-01-23.wav
male-calm,audio_speech_emotion/Actor_23/03-01-02-02-02-02-23.wav
male-happy,audio_speech_emotion/Actor_23/03-01-03-01-01-01-23.wav
male-happy,audio_speech_emotion/Actor_23/03-01-03-01-01-02-23.wav
male-happy,audio_speech_emotion/Actor_23/03-01-03-01-02-01-23.wav
male-happy,audio_speech_emotion/Actor_23/03-01-03-01-02-02-23.wav
male-happy,audio_speech_emotion/Actor_23/03-01-03-02-01-01-23.wav
male-happy,audio_speech_emotion/Actor_23/03-01-03-02-01-02-23.wav
male-happy,audio_speech_emotion/Actor_23/03-01-03-02-02-01-23.wav
male-happy,audio_speech_emotion/Actor_23/03-01-03-02-02-02-23.wav
male-sad,audio_speech_emotion/Actor_23/03-01-04-01-01-01-23.wav
male-sad,audio_speech_emotion/Actor_23/03-01-04-01-01-02-23.wav
male-sad,audio_speech_emotion/Actor_23/03-01-04-01-02-01-23.wav
male-sad,audio_speech_emotion/Actor_23/03-01-04-01-02-02-23.wav
male-sad,audio_speech_emotion/Actor_23/03-01-04-02-01-01-23.wav
male-sad,audio_speech_emotion/Actor_23/03-01-04-02-01-02-23.wav
male-sad,audio_speech_emotion/Actor_23/03-01-04-02-02-01-23.wav
male-sad,audio_speech_emotion/Actor_23/03-01-04-02-02-02-23.wav
male-angry,audio_speech_emotion/Actor_23/03-01-05-01-01-01-23.wav
male-angry,audio_speech_emotion/Actor_23/03-01-05-01-01-02-23.wav
male-angry,audio_speech_emotion/Actor_23/03-01-05-01-02-01-23.wav
male-angry,audio_speech_emotion/Actor_23/03-01-05-01-02-02-23.wav
male-angry,audio_speech_emotion/Actor_23/03-01-05-02-01-01-23.wav
male-angry,audio_speech_emotion/Actor_23/03-01-05-02-01-02-23.wav
male-angry,audio_speech_emotion/Actor_23/03-01-05-02-02-01-23.wav
male-angry,audio_speech_emotion/Actor_23/03-01-05-02-02-02-23.wav
male-fear,audio_speech_emotion/Actor_23/03-01-06-01-01-01-23.wav
male-fear,audio_speech_emotion/Actor_23/03-01-06-01-01-02-23.wav
male-fear,audio_speech_emotion/Actor_23/03-01-06-01-02-01-23.wav
male-fear,audio_speech_emotion/Actor_23/03-01-06-01-02-02-23.wav
male-fear,audio_speech_emotion/Actor_23/03-01-06-02-01-01-23.wav
male-fear,audio_speech_emotion/Actor_23/03-01-06-02-01-02-23.wav
male-fear,audio_speech_emotion/Actor_23/03-01-06-02-02-01-23.wav
male-fear,audio_speech_emotion/Actor_23/03-01-06-02-02-02-23.wav
male-disgust,audio_speech_emotion/Actor_23/03-01-07-01-01-01-23.wav
male-disgust,audio_speech_emotion/Actor_23/03-01-07-01-01-02-23.wav
male-disgust,audio_speech_emotion/Actor_23/03-01-07-01-02-01-23.wav
male-disgust,audio_speech_emotion/Actor_23/03-01-07-01-02-02-23.wav
male-disgust,audio_speech_emotion/Actor_23/03-01-07-02-01-01-23.wav
male-disgust,audio_speech_emotion/Actor_23/03-01-07-02-01-02-23.wav
male-disgust,audio_speech_emotion/Actor_23/03-01-07-02-02-01-23.wav
male-disgust,audio_speech_emotion/Actor_23/03-01-07-02-02-02-23.wav
male-surprise,audio_speech_emotion/Actor_23/03-01-08-01-01-01-23.wav
male-surprise,audio_speech_emotion/Actor_23/03-01-08-01-01-02-23.wav
male-surprise,audio_speech_emotion/Actor_23/03-01-08-01-02-01-23.wav
male-surprise,audio_speech_emotion/Actor_23/03-01-08-01-02-02-23.wav
male-surprise,audio_speech_emotion/Actor_23/03-01-08-02-01-01-23.wav
male-surprise,audio_speech_emotion/Actor_23/03-01-08-02-01-02-23.wav
male-surprise,audio_speech_emotion/Actor_23/03-01-08-02-02-01-23.wav
male-surprise,audio_speech_emotion/Actor_23/03-01-08-02-02-02-23.wav
female-neutral,audio_speech_emotion/Actor_24/03-01-01-01-01-01-24.wav
female-neutral,audio_speech_emotion/Actor_24/03-01-01-01-01-02-24.wav
female-neutral,audio_speech_emotion/Actor_24/03-01-01-01-02-01-24.wav
female-neutral,audio_speech_emotion/Actor_24/03-01-01-01-02-02-24.wav
female-calm,audio_speech_emotion/Actor_24/03-01-02-01-01-01-24.wav
female-calm,audio_speech_emotion/Actor_24/03-01-02-01-01-02-24.wav
female-calm,audio_speech_emotion/Actor_24/03-01-02-01-02-01-24.wav
female-calm,audio_speech_emotion/Actor_24/03-01-02-01-02-02-24.wav
female-calm,audio_speech_emotion/Actor_24/03-01-02-02-01-01-24.wav
female-calm,audio_speech_emotion/Actor_24/03-01-02-02-01-02-24.wav
female-calm,audio_speech_emotion/Actor_24/03-01-02-02-02-01-24.wav
female-calm,audio_speech_emotion/Actor_24/03-01-02-02-02-02-24.wav
female-happy,audio_speech_emotion/Actor_24/03-01-03-01-01-01-24.wav
female-happy,audio_speech_emotion/Actor_24/03-01-03-01-01-02-24.wav
female-happy,audio_speech_emotion/Actor_24/03-01-03-01-02-01-24.wav
female-happy,audio_speech_emotion/Actor_24/03-01-03-01-02-02-24.wav
female-happy,audio_speech_emotion/Actor_24/03-01-03-02-01-01-24.wav
female-happy,audio_speech_emotion/Actor_24/03-01-03-02-01-02-24.wav
female-happy,audio_speech_emotion/Actor_24/03-01-03-02-02-01-24.wav
female-happy,audio_speech_emotion/Actor_24/03-01-03-02-02-02-24.wav
female-sad,audio_speech_emotion/Actor_24/03-01-04-01-01-01-24.wav
female-sad,audio_speech_emotion/Actor_24/03-01-04-01-01-02-24.wav
female-sad,audio_speech_emotion/Actor_24/03-01-04-01-02-01-24.wav
female-sad,audio_speech_emotion/Actor_24/03-01-04-01-02-02-24.wav
female-sad,audio_speech_emotion/Actor_24/03-01-04-02-01-01-24.wav
female-sad,audio_speech_emotion/Actor_24/03-01-04-02-01-02-24.wav
female-sad,audio_speech_emotion/Actor_24/03-01-04-02-02-01-24.wav
female-sad,audio_speech_emotion/Actor_24/03-01-04-02-02-02-24.wav
female-angry,audio_speech_emotion/Actor_24/03-01-05-01-01-01-24.wav
female-angry,audio_speech_emotion/Actor_24/03-01-05-01-01-02-24.wav
female-angry,audio_speech_emotion/Actor_24/03-01-05-01-02-01-24.wav
female-angry,audio_speech_emotion/Actor_24/03-01-05-01-02-02-24.wav
female-angry,audio_speech_emotion/Actor_24/03-01-05-02-01-01-24.wav
female-angry,audio_speech_emotion/Actor_24/03-01-05-02-01-02-24.wav
female-angry,audio_speech_emotion/Actor_24/03-01-05-02-02-01-24.wav
female-angry,audio_speech_emotion/Actor_24/03-01-05-02-02-02-24.wav
female-fear,audio_speech_emotion/Actor_24/03-01-06-01-01-01-24.wav
female-fear,audio_speech_emotion/Actor_24/03-01-06-01-01-02-24.wav
female-fear,audio_speech_emotion/Actor_24/03-01-06-01-02-01-24.wav
female-fear,audio_speech_emotion/Actor_24/03-01-06-01-02-02-24.wav
female-fear,audio_speech_emotion/Actor_24/03-01-06-02-01-01-24.wav
female-fear,audio_speech_emotion/Actor_24/03-01-06-02-01-02-24.wav
female-fear,audio_speech_emotion/Actor_24/03-01-06-02-02-01-24.wav
female-fear,audio_speech_emotion/Actor_24/03-01-06-02-02-02-24.wav
female-disgust,audio_speech_emotion/Actor_24/03-01-07-01-01-01-24.wav
female-disgust,audio_speech_emotion/Actor_24/03-01-07-01-01-02-24.wav
female-disgust,audio_speech_emotion/Actor_24/03-01-07-01-02-01-24.wav
female-disgust,audio_speech_emotion/Actor_24/03-01-07-01-02-02-24.wav
female-disgust,audio_speech_emotion/Actor_24/03-01-07-02-01-01-24.wav
female-disgust,audio_speech_emotion/Actor_24/03-01-07-02-01-02-24.wav
female-disgust,audio_speech_emotion/Actor_24/03-01-07-02-02-01-24.wav
female-disgust,audio_speech_emotion/Actor_24/03-01-07-02-02-02-24.wav
female-surprise,audio_speech_emotion/Actor_24/03-01-08-01-01-01-24.wav
female-surprise,audio_speech_emotion/Actor_24/03-01-08-01-01-02-24.wav
female-surprise,audio_speech_emotion/Actor_24/03-01-08-01-02-01-24.wav
female-surprise,audio_speech_emotion/Actor_24/03-01-08-01-02-02-24.wav
female-surprise,audio_speech_emotion/Actor_24/03-01-08-02-01-01-24.wav
female-surprise,audio_speech_emotion/Actor_24/03-01-08-02-01-02-24.wav
female-surprise,audio_speech_emotion/Actor_24/03-01-08-02-02-01-24.wav
female-surprise,audio_speech_emotion/Actor_24/03-01-08-02-02-02-24.wav
